aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812154.15258,898438,58.3714237,26.5530188,28.3,0,28.3,208.3,55.17,-70.2,-76.6
1777812154.20057,1015625,58.3714237,26.5530188,28.3,6.2,34.5,202.1,51.52,-75.6,-81.9
1777812154.26328,1132812,58.3714237,26.5530188,28.3,-2.7,25.6,211,51.62,-76.2,-83.7
1777812154.29016,1054688,58.3714237,26.5530188,28.3,9.3,37.6,199,47.66,-77.5,-82.7
1777812154.30172,4257812,58.3714237,26.5530188,28.3,-90,298.3,298.3,44,-81.9,-83.4
1777812154.31318,1210938,58.3714237,26.5530188,28.3,1.6,29.9,206.7,46.52,-77,-82.4
1777812154.31448,2890625,58.3714237,26.5530188,28.3,1.8,30.1,206.5,52.05,-77,-82.4
1777812154.32585,1132812,58.3714237,26.5530188,28.3,-1,27.3,209.3,45.56,-78.8,-77.5
1777812154.35106,1015625,58.3714237,26.5530188,28.3,2,30.3,206.3,50.56,-76.1,-81.7
1777812154.40147,820312,58.3714237,26.5530188,28.3,1.2,29.5,207.1,55.12,-70.3,-75.4
1777812154.42695,937500,58.3714237,26.5530188,28.3,-7.3,21,215.6,54.95,-73.9,-83.4
1777812154.42931,3164062,58.3714237,26.5530188,28.3,12.2,40.5,196.1,44.87,-80.1,-82.9
1777812154.47789,976562,58.3714237,26.5530188,28.3,0,28.3,208.3,56.11,-71.2,-76.1
1777812154.52943,937500,58.3714237,26.5530188,28.3,2.3,30.6,206,49.46,-74.6,-76.8
1777812154.64908,859375,58.3714237,26.5530188,28.3,-4.2,24.1,212.5,54.76,-70.6,-78.7
1777812154.76703,859375,58.3714237,26.5530188,28.3,3.3,31.6,205,53.02,-71.9,-76.5
1777812154.77103,3085938,58.3714237,26.5530188,28.3,1,29.3,207.3,46.23,-78.4,-77.5
1777812154.79376,976562,58.3714237,26.5530188,28.3,6.7,35,201.6,49.04,-75.1,-84.2
1777812154.86112,1328125,58.3714237,26.5530188,28.3,-90,298.3,298.3,46.45,-81,-86.4
1777812154.91439,976562,58.3714237,26.5530188,28.3,-2.4,25.9,210.7,48.49,-75.7,-87.4
1777812154.95358,1015625,58.3714237,26.5530188,28.3,12.7,41,195.6,48.9,-75.8,-85.3
1777812154.96718,4179688,58.3714237,26.5530188,28.3,-90,298.3,298.3,44.52,-78.8,-85.6
1777812154.99356,976562,58.3714237,26.5530188,28.3,6.2,34.5,202.1,50.8,-75.2,-85.8
1777812155.07843,937500,58.3714237,26.5530188,28.3,12.1,40.4,196.2,52.77,-74.4,-85.4
1777812155.088,2500000,58.3714237,26.5530188,28.3,-90,298.3,298.3,45.48,-77.8,-85.2
1777812155.09193,1210938,58.3714237,26.5530188,28.3,-90,298.3,298.3,50.82,-78,-85.4
1777812155.10411,937500,58.3714237,26.5530188,28.3,5.4,33.7,202.9,48.55,-77.2,-77.3
1777812155.12633,1171875,58.3714237,26.5530188,28.3,-90,298.3,298.3,45.03,-79.2,-87
1777812155.14074,937500,58.3714237,26.5530188,28.3,7.7,36,200.6,50.48,-75.7,-85.9
1777812155.20328,937500,58.3714237,26.5530188,28.3,1.2,29.5,207.1,52.8,-71.1,-78
1777812155.24051,3476562,58.3714237,26.5530188,28.3,2.7,31,205.6,44.63,-81.8,-79.7
1777812155.26471,937500,58.3714237,26.5530188,28.3,1.4,29.7,206.9,57.51,-70.6,-77.1
1777812155.27855,898438,58.3714237,26.5530188,28.3,8.7,37,199.6,50.87,-75.9,-87.3
1777812155.3025,1015625,58.3714237,26.5530188,28.3,2.5,30.8,205.8,51.66,-75.2,-86.4
1777812155.31828,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.98,-75.8,-85.2
1777812155.3417,859375,58.3714237,26.5530188,28.3,4.6,32.9,203.7,54.99,-72,-76.5
1777812155.44154,898438,58.3714237,26.5530188,28.3,-1.1,27.2,209.4,54.21,-72.3,-82.3
1777812155.57367,1093750,58.3714237,26.5530188,28.3,-1.6,26.7,209.9,48.79,-76.1,-87.3
1777812155.58533,1054688,58.3714237,26.5530188,28.3,5.3,33.6,203,52.23,-74.1,-76.4
1777812155.61272,1953125,58.3714237,26.5530188,28.3,1.4,29.7,206.9,46.74,-77.9,-77.6
1777812155.67471,2109375,58.3714237,26.5530188,28.3,-90,298.3,298.3,46.18,-78.6,-88.2
1777812155.7265,937500,58.3714237,26.5530188,28.3,5.3,33.6,203,50.25,-76,-76.5
1777812155.7376,898438,58.3714237,26.5530188,28.3,2.8,31.1,205.5,54.83,-70.3,-76.7
1777812155.79188,1015625,58.3714237,26.5530188,28.3,-90,298.3,298.3,47.58,-76.4,-86.3
1777812155.8167,898438,58.3714237,26.5530188,28.3,10.6,38.9,197.7,53.61,-70.7,-75.7
1777812155.85138,3046875,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.95,-78.4,-88
1777812155.90261,859375,58.3714237,26.5530188,28.3,2.8,31.1,205.5,54.95,-69.7,-76.2
1777812155.95163,937500,58.3714237,26.5530188,28.3,16.3,44.6,192,50.59,-75.1,-87.2
1777812156.01441,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.27,-76.3,-88.6
1777812156.04292,2343750,58.3714237,26.5530188,28.3,4.4,32.7,203.9,43.44,-81,-78.8
1777812156.0533,898438,58.3714237,26.5530188,28.3,7.4,35.7,200.9,56.18,-68.7,-77.6
1777812156.14406,3085938,58.3714237,26.5530188,28.3,-90,298.3,298.3,45.9,-78.9,-90.2
1777812156.21862,1054688,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.97,-75.5,-87
1777812156.24611,1015625,58.3714237,26.5530188,28.3,7.7,36,200.6,48.41,-75.8,-88.4
1777812156.28218,820312,58.3714237,26.5530188,28.3,7.6,35.9,200.7,54.28,-70.5,-75.4
1777812156.29491,898438,58.3714237,26.5530188,28.3,7.2,35.5,201.1,49.77,-76,-76.6
1777812156.31079,937500,58.3714237,26.5530188,28.3,3.4,31.7,204.9,55.17,-71.8,-80.6
1777812156.32024,1171875,58.3714237,26.5530188,28.3,-90,298.3,298.3,44.47,-78.8,-90.6
1777812156.34562,1015625,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.72,-75.8,-86.5
1777812156.34693,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,54.9,-76,-86.7
1777812156.34909,898438,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.52,-75.8,-86.4
1777812156.43401,4101562,58.3714237,26.5530188,28.3,2.8,31.1,205.5,45.29,-79.1,-77.6
1777812156.44696,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.34,-76.7,-88.3
1777812156.4601,898438,58.3714237,26.5530188,28.3,4,32.3,204.3,56.05,-69.4,-78.5
1777812156.53761,937500,58.3714237,26.5530188,28.3,7.5,35.8,200.8,50.62,-74.9,-87.5
1777812156.68201,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.59,-75.5,-86.4
1777812156.70903,976562,58.3714237,26.5530188,28.3,12.9,41.2,195.4,49.58,-75.4,-87.4
1777812156.77285,937500,58.3714237,26.5530188,28.3,5,33.3,203.3,54.8,-69.5,-77.6
1777812156.79554,3242188,58.3714237,26.5530188,28.3,2.1,30.4,206.2,47.81,-79.8,-78.4
1777812156.80829,937500,58.3714237,26.5530188,28.3,7.1,35.4,201.2,54.28,-70.7,-76.6
1777812156.87386,937500,58.3714237,26.5530188,28.3,-90,298.3,298.3,48.72,-76.5,-89.2
1777812156.88442,976562,58.3714237,26.5530188,28.3,8.2,36.5,200.1,50.42,-75.2,-88
1777812156.89731,937500,58.3714237,26.5530188,28.3,5.8,34.1,202.5,54.67,-69.8,-77.3
1777812156.90996,820312,58.3714237,26.5530188,28.3,-90,298.3,298.3,51.2,-74,-86.1
1777812156.92276,898438,58.3714237,26.5530188,28.3,5.7,34,202.6,53.61,-69.5,-78.6
1777812156.94816,976562,58.3714237,26.5530188,28.3,-90,298.3,298.3,49.32,-76.1,-86.9
1777812157.0242,976562,58.3714237,26.5530188,28.3,9.4,37.7,198.9,50.45,-75.5,-86.6
1777812157.03895,898438,58.3714236,26.5530188,28.3,4.3,32.6,204,55.9,-69.6,-77.6
1777812157.08953,976562,58.3714236,26.5530188,28.3,-90,298.3,298.3,48.84,-75.1,-85.6
1777812157.15034,1093750,58.3714236,26.5530188,28.3,5,33.3,203.3,49.97,-75.9,-89.8
1777812157.17528,976562,58.3714236,26.5530188,28.3,-90,298.3,298.3,47.87,-75.4,-88.8
1777812157.20034,976562,58.3714236,26.5530188,28.3,-90,298.3,298.3,53.14,-74.4,-87.8
1777812157.22759,898438,58.3714236,26.5530188,28.3,14.8,43.1,193.5,50.44,-75,-89
1777812157.25171,937500,58.3714236,26.5530188,28.3,6.7,35,201.6,50.54,-75,-87.2
1777812157.27631,898438,58.3714236,26.5530188,28.3,7.4,35.7,200.9,55.55,-70.4,-76.1
1777812157.30023,937500,58.3714236,26.5530188,28.3,9.6,37.9,198.7,49.09,-74.6,-86.7
1777812157.3139,976562,58.3714236,26.5530188,28.3,-90,298.3,298.3,48.78,-77.4,-87.2
1777812157.363,859375,58.3714236,26.5530188,28.3,6,34.3,202.3,54.54,-69.8,-76.4
1777812157.4007,937500,58.3714236,26.5530188,28.3,-90,298.3,298.3,48.79,-75.9,-87.5
1777812157.41333,976562,58.3714236,26.5530188,28.3,6,34.3,202.3,51.98,-75.7,-77.3
1777812157.46344,898438,58.3714236,26.5530188,28.3,4.2,32.5,204.1,54.66,-69.8,-77.6
1777812157.4886,937500,58.3714236,26.5530188,28.3,8.2,36.5,200.1,47.63,-76.8,-77.7
1777812157.52738,859375,58.3714236,26.5530188,28.3,3.3,31.6,205,54.98,-70.2,-78.6
1777812157.6453,898438,58.3714236,26.5530188,28.3,9,37.3,199.3,54.81,-72.4,-76.8
1777812157.65835,3125000,58.3714236,26.5530188,28.3,4.6,32.9,203.7,46.16,-79.1,-79.3
1777812157.73473,1093750,58.3714236,26.5530188,28.3,-90,298.3,298.3,45.75,-79.1,-88.6
1777812157.77499,1093750,58.3714236,26.5530188,28.3,4.6,32.9,203.7,48.04,-77.5,-77.3
1777812157.77654,2109375,58.3714236,26.5530188,28.3,4.1,32.4,204.2,54.87,-77.7,-77.4
1777812157.77912,1250000,58.3714236,26.5530188,28.3,4.2,32.5,204.1,46.94,-77.6,-77.3
1777812157.80428,937500,58.3714236,26.5530188,28.3,4.9,33.2,203.4,52.31,-74.5,-86
1777812157.8309,937500,58.3714236,26.5530188,28.3,14.6,42.9,193.7,50.31,-74.3,-84.6
1777812157.84029,1054688,58.3714236,26.5530188,28.3,-90,298.3,298.3,46.1,-77.6,-86.2
1777812157.86805,898438,58.3714236,26.5530188,28.3,12.1,40.4,196.2,51.95,-73,-84.5
1777812157.87988,898438,58.3714236,26.5530188,28.3,6.3,34.6,202,52.01,-74.4,-87.3
1777812157.96758,4101562,58.3714236,26.5530188,28.3,16.6,44.9,191.7,46.37,-78.2,-86.4
1777812157.96985,3671875,58.3714236,26.5530188,28.3,17.1,45.4,191.2,53.97,-80,-88.2
1777812157.97097,3789062,58.3714236,26.5530188,28.3,16.6,44.9,191.7,46.63,-78,-86.2
1777812157.99298,976562,58.3714236,26.5530188,28.3,1.4,29.7,206.9,48.99,-75.8,-77
1777812158.02117,1562500,58.3714236,26.5530188,28.3,-90,298.3,298.3,47.28,-81.4,-87.5
1777812158.08507,898438,58.3714236,26.5530188,28.3,0.5,28.8,207.8,55.73,-69.4,-77.5
1777812158.15975,3125000,58.3714236,26.5530188,28.3,11.4,39.7,196.9,49.63,-76.5,-87.2
1777812158.18622,2421875,58.3714236,26.5530188,28.3,-6.5,21.8,214.8,50.44,-76.4,-87.7
1777812158.19776,2851562,58.3714236,26.5530188,28.3,7.2,35.5,201.1,45.88,-77.1,-76.2
1777812158.19898,1015625,58.3714236,26.5530188,28.3,7.1,35.4,201.2,51.93,-77.2,-76.2
1777812158.24861,3515625,58.3714236,26.5530188,28.3,13.3,41.6,195,47.81,-77.7,-87.4
1777812158.29948,937500,58.3714236,26.5530188,28.3,-0.5,27.8,208.8,58.16,-70.1,-78.2
1777812158.32498,898438,58.3714236,26.5530188,28.3,0.7,29,207.6,51.87,-73.1,-80.9
1777812158.45345,859375,58.3714236,26.5530188,28.3,6.5,34.8,201.8,52.06,-73.6,-75.7
1777812158.46448,937500,58.3714236,26.5530188,28.3,-0.2,28.1,208.5,49.74,-75.5,-88.4
1777812158.48881,1015625,58.3714236,26.5530188,28.3,7.8,36.1,200.5,51.55,-76.9,-76.1
1777812158.55223,4296875,58.3714236,26.5530188,28.3,16.2,44.5,192.1,45.16,-81.5,-89.3
1777812158.61628,937500,58.3714236,26.5530188,28.3,6.2,34.5,202.1,54.65,-74.1,-77.1
1777812158.92776,976562,58.3714236,26.5530188,28.3,-0.4,27.9,208.7,47.59,-76.7,-80.9
1777812158.93797,898438,58.3714236,26.5530188,28.3,3.7,32,204.6,55.17,-68.8,-77.8
1777812159.0258,3085938,58.3714236,26.5530188,28.3,14,42.3,194.3,46.24,-78.6,-86.3
1777812159.07895,1015625,58.3714236,26.5530189,28.3,-4.9,23.4,213.2,47.24,-78,-81.6
1777812159.10419,898438,58.3714236,26.5530189,28.3,6.7,35,201.6,51.69,-74.3,-85.5
1777812159.12933,937500,58.3714236,26.5530189,28.3,-1.2,27.1,209.5,49.77,-74.1,-87
1777812159.15567,1054688,58.3714236,26.5530189,28.3,-4.1,24.2,212.4,46.01,-80.7,-85.1
1777812159.1671,859375,58.3714236,26.5530189,28.3,4.4,32.7,203.9,54.77,-70.4,-76.7
1777812159.21731,937500,58.3714236,26.5530189,28.3,7,35.3,201.3,49.94,-75.6,-85.9
1777812159.30514,937500,58.3714236,26.5530189,28.3,4.1,32.4,204.2,55.69,-73.1,-86.7
1777812159.31787,820312,58.3714236,26.5530189,28.3,0.8,29.1,207.5,50.58,-73.7,-79.4
1777812159.39445,937500,58.3714236,26.5530189,28.3,2.7,31,205.6,59.25,-69.2,-77.6
1777812159.42064,937500,58.3714236,26.5530189,28.3,-5.3,23,213.6,52.68,-71.9,-88.8
1777812159.43225,898438,58.3714236,26.5530189,28.3,2.6,30.9,205.7,55.81,-71.8,-77.8
1777812159.97202,937500,58.3714236,26.5530189,28.3,-2.5,25.8,210.8,57.93,-72.3,-86.7
1777812160.21369,976562,58.3714236,26.5530189,28.3,6.7,35,201.6,59.95,-71.9,-87.8
1777812160.53956,1015625,58.3714236,26.5530189,28.3,13.6,41.9,194.7,51.6,-73.9,-89.6
1777812160.56743,2148438,58.3714236,26.5530189,28.3,2.7,31,205.6,48.46,-78.5,-79.9
1777812160.60431,898438,58.3714236,26.5530189,28.3,5.8,34.1,202.5,57.7,-68.4,-76.3
1777812160.72149,3632812,58.3714236,26.5530189,28.3,2.2,30.5,206.1,45.95,-80.8,-80.7
1777812160.74721,898438,58.3714236,26.5530189,28.3,11.1,39.4,197.2,51.97,-72.7,-88.9
1777812160.77577,820312,58.3714236,26.5530189,28.3,1.5,29.8,206.8,51.84,-74.4,-91.3
1777812160.80224,898438,58.3714236,26.5530189,28.3,7.7,36,200.6,52.62,-70.1,-76.3
1777812160.81649,898438,58.3714236,26.5530189,28.3,2.3,30.6,206,51.48,-73.9,-77.7
1777812160.83898,1054688,58.3714236,26.5530189,28.3,11.2,39.5,197.1,45.82,-77.8,-89.8
1777812160.85408,1054688,58.3714236,26.5530189,28.3,7.6,35.9,200.7,50.87,-75.6,-90.6
1777812160.97928,898438,58.3714236,26.5530189,28.3,4.9,33.2,203.4,53.83,-69.1,-79.1
1777812161.05419,976562,58.3714236,26.5530189,28.3,-4,24.3,212.3,49.47,-74.4,-93
1777812161.06727,937500,58.3714236,26.5530189,28.3,6.1,34.4,202.2,52.38,-70.9,-76.7
1777812161.13094,937500,58.3714236,26.5530189,28.3,0.5,28.8,207.8,50.69,-74.9,-79.1
1777812161.17028,937500,58.3714236,26.5530189,28.3,5.2,33.5,203.1,55.84,-73.6,-77.4
1777812161.32194,1093750,58.3714236,26.5530189,28.3,1.6,29.9,206.7,47.09,-77.2,-79.4
1777812161.33803,859375,58.3714236,26.5530189,28.3,5.5,33.8,202.8,55.07,-70.1,-76.8
1777812161.39795,937500,58.3714236,26.5530189,28.3,6.8,35.1,201.5,47.66,-76.3,-90
1777812161.41245,859375,58.3714236,26.5530189,28.3,4.5,32.8,203.8,55.57,-68.8,-77.7
1777812161.42561,937500,58.3714236,26.5530189,28.3,3.3,31.6,205,53.79,-73.8,-89.4
1777812161.56184,898438,58.3714236,26.5530189,28.3,5.7,34,202.6,57.48,-68.4,-77.7
1777812161.61194,898438,58.3714236,26.5530189,28.3,6.7,35,201.6,51.02,-73.5,-90.3
1777812161.62584,2226562,58.3714236,26.5530189,28.3,-3.6,24.7,211.9,49.07,-78.8,-80.4
1777812161.66461,937500,58.3714236,26.5530189,28.3,3.9,32.2,204.4,50.21,-74.4,-93.6
1777812161.71935,937500,58.3714236,26.5530189,28.3,1.2,29.5,207.1,56.25,-74.2,-92.9
1777812161.72986,1054688,58.3714236,26.5530189,28.3,-6.9,21.4,215.2,45.81,-79.4,-81.7
1777812161.75656,820312,58.3714236,26.5530189,28.3,-1.7,26.6,210,51.93,-74.4,-92.8
1777812161.78436,976562,58.3714236,26.5530189,28.3,-8.2,20.1,216.5,47.32,-75,-95.3
1777812161.79828,937500,58.3714236,26.5530189,28.3,3.1,31.4,205.2,51.68,-73,-83.9
1777812161.83652,1171875,58.3714236,26.5530189,28.3,2.7,31,205.6,45.99,-77.7,-89.6
1777812161.88656,859375,58.3714236,26.5530189,28.3,2.1,30.4,206.2,55.14,-69.3,-77.3
1777812161.92818,937500,58.3714236,26.5530189,28.3,3.6,31.9,204.7,48.64,-76.1,-90.8
1777812161.93918,859375,58.3714236,26.5530189,28.3,1.2,29.5,207.1,55.32,-73.4,-78.1
1777812162.02692,859375,58.3714236,26.5530189,28.3,2.3,30.6,206,50.31,-73.5,-78.3
1777812162.05295,937500,58.3714235,26.5530189,28.3,4.5,32.8,203.8,55.36,-70.2,-79.3
1777812162.16923,976562,58.3714235,26.5530189,28.3,-2.7,25.6,211,49.1,-76.1,-80.2
1777812162.19296,1015625,58.3714235,26.5530189,28.3,7.3,35.6,201,49.83,-75.3,-93.8
1777812162.25749,4414062,58.3714235,26.5530189,28.3,3.1,31.4,205.2,45.82,-80.5,-89.4
1777812162.29733,1054688,58.3714235,26.5530189,28.3,-1.2,27.1,209.5,52.64,-75.6,-78.5
1777812162.32337,1835938,58.3714235,26.5530189,28.3,-13.3,15,221.6,47.39,-75.8,-93.4
1777812162.35891,976562,58.3714235,26.5530189,28.3,-1.2,27.1,209.5,51.75,-75,-90.6
1777812162.37206,976562,58.3714235,26.5530189,28.3,5.3,33.6,203,47.04,-77.7,-88.9
1777812162.4001,976562,58.3714235,26.5530189,28.3,3.9,32.2,204.4,52.78,-74.7,-95.5
1777812162.42585,1523438,58.3714235,26.5530189,28.3,-5.5,22.8,213.8,44.73,-80.2,-82.4
1777812162.47505,976562,58.3714235,26.5530189,28.3,0.1,28.4,208.2,48.69,-74.7,-89.3
1777812162.48831,976562,58.3714235,26.5530189,28.3,6,34.3,202.3,48.74,-76.7,-87.8
1777812162.6051,937500,58.3714235,26.5530189,28.3,2.8,31.1,205.5,55.8,-69.3,-77.9
1777812162.6415,859375,58.3714235,26.5530189,28.3,-2.8,25.5,211.1,48.94,-77.7,-81
1777812162.66744,898438,58.3714235,26.5530189,28.3,3.1,31.4,205.2,54.79,-69,-77.6
1777812162.68045,859375,58.3714235,26.5530189,28.3,-5.7,22.6,214,52.94,-74,-92
1777812162.72457,937500,58.3714235,26.5530189,28.3,1.8,30.1,206.5,50.85,-75.6,-78.4
1777812162.82738,898438,58.3714235,26.5530189,28.3,3.4,31.7,204.9,54.2,-69.1,-77.9
1777812162.9415,4804688,58.3714235,26.5530189,28.3,-7.8,20.5,216.1,47.2,-75.5,-89.5
1777812162.97953,898438,58.3714235,26.5530189,28.3,0.7,29,207.6,53.37,-71.8,-78
1777812162.99116,898438,58.3714235,26.5530189,28.3,-6.8,21.5,215.1,50,-75.5,-88.6
1777812163.01689,1015625,58.3714235,26.5530189,28.3,-1.2,27.1,209.5,47.21,-76.5,-78.9
1777812163.07171,1054688,58.3714235,26.5530189,28.3,7.1,35.4,201.2,46.95,-78,-87.7
1777812163.13341,820312,58.3714235,26.5530189,28.3,2.7,31,205.6,55.3,-72.3,-77.9
1777812163.19679,937500,58.3714235,26.5530189,28.3,7.6,35.9,200.7,49.79,-75.4,-87.9
1777812163.22393,898438,58.3714235,26.5530189,28.3,1.6,29.9,206.7,52.44,-72.6,-77.4
1777812163.25188,1093750,58.3714235,26.5530189,28.3,7.2,35.5,201.1,46.99,-77.3,-86.8
1777812163.3003,898438,58.3714235,26.5530189,28.3,5.4,33.7,202.9,57.22,-69.4,-76.8
1777812163.35166,976562,58.3714235,26.5530189,28.3,1.7,30,206.6,50.59,-73.8,-87.5
1777812163.44197,2382812,58.3714235,26.5530189,28.3,-6.9,21.4,215.2,44.12,-80.1,-80.9
1777812163.45346,898438,58.3714235,26.5530189,28.3,2.6,30.9,205.7,53.18,-69.9,-79.1
1777812163.47904,859375,58.3714235,26.5530189,28.3,5.3,33.6,203,58.22,-69.9,-76.6
1777812163.54088,1054688,58.3714235,26.5530189,28.3,12.9,41.2,195.4,46.83,-77.3,-89
1777812163.60463,4140625,58.3714235,26.5530189,28.3,-4.2,24.1,212.5,43.93,-81.3,-81.8
1777812163.62906,1015625,58.3714235,26.5530189,28.3,4.6,32.9,203.7,52.96,-74.9,-88.5
1777812163.69438,1015625,58.3714235,26.5530189,28.3,2.1,30.4,206.2,47.28,-76.8,-78.6
1777812163.70709,898438,58.3714235,26.5530189,28.3,3.4,31.7,204.9,52.67,-73.5,-82.4
1777812163.71846,820312,58.3714235,26.5530189,28.3,9.5,37.8,198.8,49.17,-79.5,-88.4
1777812163.8285,937500,58.3714235,26.5530189,28.3,0.9,29.2,207.4,48.79,-75.9,-88.9
1777812163.84275,1093750,58.3714235,26.5530189,28.3,-4.1,24.2,212.4,47.34,-77.6,-79.3
1777812163.8553,976562,58.3714235,26.5530189,28.3,8.9,37.2,199.4,50.58,-75.6,-87.3
1777812163.86715,820312,58.3714235,26.5530189,28.3,0.9,29.2,207.4,55.18,-70.2,-79.8
1777812163.92131,1718750,58.3714235,26.5530189,28.3,1.5,29.8,206.8,50.1,-72.7,-79.5
1777812164.00692,1015625,58.3714235,26.5530189,28.3,-5.2,23.1,213.5,51.31,-75.3,-79.6
1777812164.177,937500,58.3714235,26.5530189,28.3,4.1,32.4,204.2,54.45,-71.4,-78.8
1777812164.2027,3203125,58.3714235,26.5530189,28.3,-3.1,25.2,211.4,44.28,-80.6,-81
1777812164.21433,898438,58.3714235,26.5530189,28.3,5.7,34,202.6,55.62,-73.3,-77.9
1777812164.39515,5000000,58.3714235,26.5530189,28.3,-16.2,12.1,224.5,46.23,-80.8,-87.1
1777812164.4478,898438,58.3714235,26.5530189,28.3,2.1,30.4,206.2,55.37,-70.4,-78.7
1777812164.50862,2070312,58.3714235,26.5530189,28.3,-14.3,14,222.6,47.37,-78.4,-83.3
1777812164.67472,1054688,58.3714235,26.5530189,28.3,1.3,29.6,207,53.61,-73.1,-83.2
1777812164.78341,1562500,58.3714235,26.5530189,28.3,0.2,28.5,208.1,48.2,-74.6,-82.1
1777812164.78517,898438,58.3714235,26.5530189,28.3,0,28.3,208.3,55.35,-70.3,-78.5
1777812164.82223,1015625,58.3714235,26.5530189,28.3,-8,20.3,216.3,46.65,-75.8,-79.6
1777812164.8621,898438,58.3714235,26.5530189,28.3,0.4,28.7,207.9,55.91,-69.5,-78.2
1777812164.87584,1015625,58.3714235,26.5530189,28.3,0.7,29,207.6,50.36,-72.5,-79.3
1777812164.88699,898438,58.3714235,26.5530189,28.3,-9.6,18.7,217.9,52.67,-73.4,-80.6
1777812164.91098,976562,58.3714235,26.5530189,28.3,-4,24.3,212.3,54.76,-72.8,-78.7
1777812164.91362,1015625,58.3714235,26.5530189,28.3,-3.9,24.4,212.2,49.38,-74,-79.3
1777812164.93763,859375,58.3714235,26.5530189,28.3,3.2,31.5,205.1,53.78,-69.1,-79
1777812165.06205,1132812,58.3714235,26.5530189,28.3,-15.2,13.1,223.5,49.35,-77.8,-81.7
1777812165.17632,976562,58.3714235,26.5530189,28.3,-5.6,22.7,213.9,49.55,-76.2,-80.2
1777812165.29475,3515625,58.3714235,26.5530189,28.3,-90,298.3,298.3,49.62,-76.4,-92.7
1777812165.30832,1093750,58.3714235,26.5530189,28.3,-18.3,10,226.6,46.91,-77.4,-85
1777812165.48348,937500,58.3714235,26.5530189,28.3,2,30.3,206.3,53.02,-71.6,-79.9
1777812165.52202,1132812,58.3714235,26.5530189,28.3,-17.4,10.9,225.7,48.77,-77.8,-83.8
1777812165.54897,859375,58.3714235,26.5530189,28.3,1.5,29.8,206.8,56.27,-71.8,-79
1777812165.72824,976562,58.3714235,26.5530189,28.3,1.7,30,206.6,50.17,-74.3,-83.8
1777812165.75261,937500,58.3714235,26.5530189,28.3,1.3,29.6,207,56.8,-71.5,-80.7
1777812165.78565,898438,58.3714235,26.5530189,28.3,1.3,29.6,207,51.68,-71.8,-81.2
1777812165.90282,3945312,58.3714235,26.5530189,28.3,-16.1,12.2,224.4,48.35,-78.4,-80.8
1777812166.01669,1054688,58.3714235,26.5530189,28.3,-8.7,19.6,217,49.06,-77.1,-80
1777812166.03964,898438,58.3714235,26.5530189,28.3,-1,27.3,209.3,53.01,-72.3,-79.1
1777812166.5683,976562,58.3714235,26.5530189,28.3,-6.2,22.1,214.5,52.98,-75.9,-79
1777812166.80699,898438,58.3714235,26.5530189,28.3,-1.1,27.2,209.4,51.29,-74.3,-78.9
1777812166.97084,5000000,58.3714235,26.5530189,28.3,-41.5,346.8,249.8,51.12,-76.8,-89.8
1777812167.06323,859375,58.3714235,26.5530189,28.3,-7.8,20.5,216.1,51.96,-74.6,-79.1
1777812167.09893,937500,58.3714235,26.5530189,28.3,-1.5,26.8,209.8,50.56,-73.3,-77.4
1777812167.16169,4921875,58.3714235,26.5530189,28.3,-22,6.3,230.3,44.08,-80.9,-90.3
1777812167.1747,1132812,58.3714235,26.5530189,28.3,-26.2,2.1,234.5,50.3,-75.4,-94.5
1777812167.18759,859375,58.3714235,26.5530189,28.3,-9,19.3,217.3,51.75,-73,-78.7
1777812167.20099,898438,58.3714235,26.5530189,28.3,-19.2,9.1,227.5,49.75,-75.6,-90.4
1777812167.32584,898438,58.3714235,26.5530189,28.3,-2.6,25.7,210.9,52.92,-72.6,-78.7
1777812167.56384,898438,58.3714235,26.5530189,28.3,-9.7,18.6,218,50.16,-75.2,-76.5
1777812167.59132,3945312,58.3714235,26.5530189,28.3,-26.8,1.5,235.1,51.41,-76.9,-82.1
1777812167.65259,937500,58.3714235,26.5530189,28.3,-8.1,20.2,216.4,54.31,-73.7,-76.5
1777812167.79728,2304688,58.3714235,26.5530189,28.3,-6,22.3,214.3,48.36,-77.7,-75.9
1777812167.82959,976562,58.3714235,26.5530189,28.3,-15.2,13.1,223.5,47.34,-74.8,-79.7
1777812167.83101,820312,58.3714235,26.5530189,28.3,-15.5,12.8,223.8,52.89,-74.8,-79.8
1777812167.84277,976562,58.3714235,26.5530189,28.3,-9.7,18.6,218,48.38,-76,-75.8
1777812168.1853,3906250,58.3714235,26.5530189,28.3,-19.9,8.4,228.2,47.91,-77.1,-82.8
1777812168.37242,898438,58.3714235,26.5530189,28.3,-5.4,22.9,213.7,50.98,-74.4,-78.2
1777812168.44819,3398438,58.3714235,26.5530189,28.3,-12.2,16.1,220.5,47.66,-77.3,-81.6
