aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812745.18179,4335938,58.3750052,26.5541028,356.7,13.1,279.8,73.6,48.64,-77.9,-86.4
1777812745.51907,4921875,58.3750052,26.5541028,356.7,11.1,277.8,75.6,51.67,-72.3,-79.4
1777812745.55697,2109375,58.3750052,26.5541028,356.7,10.2,276.9,76.5,47.53,-77.3,-83.2
1777812745.56052,1562500,58.3750052,26.5541028,356.7,10.6,277.3,76.1,54.15,-78.6,-85.3
1777812745.60778,2773438,58.3750052,26.5541028,356.7,11,277.7,75.7,52.64,-73.5,-80.1
1777812745.93123,2304688,58.3750052,26.5541028,356.7,12.7,279.4,74,44.21,-78.8,-86
1777812746.26235,1289062,58.3750134,26.5541116,29.6,11.6,311.2,108,52.69,-73.8,-79.8
1777812746.36448,2031250,58.3750134,26.5541116,29.6,11.4,311,108.2,47.35,-76.8,-82.2
1777812746.4124,976562,58.3750134,26.5541116,29.6,12.7,312.3,106.9,54.4,-73.1,-79.3
1777812746.49043,3125000,58.3750134,26.5541116,29.6,11.8,311.4,107.8,49.29,-76.1,-81.7
1777812746.99121,2617188,58.3750134,26.5541116,29.6,10.7,310.3,108.9,42.87,-79.4,-84.9
1777812747.00399,2929688,58.3750134,26.5541116,29.6,11.9,311.5,107.7,49.22,-73.7,-79.4
1777812747.03221,4101562,58.3750134,26.5541116,29.6,13.7,313.3,105.9,45.46,-80.4,-87.8
1777812747.05062,976562,58.3750197,26.5541187,30.4,12.1,312.5,108.3,50.86,-73.2,-79.4
1777812747.18632,1132812,58.3750197,26.5541187,30.4,10.9,311.3,109.5,45.66,-77.4,-83.4
1777812747.18775,1132812,58.3750197,26.5541187,30.4,11.3,311.7,109.1,50.74,-77.4,-83.3
1777812747.33689,2812500,58.3750197,26.5541187,30.4,12,312.4,108.4,54.42,-71.3,-77.9
1777812747.35176,4179688,58.3750197,26.5541187,30.4,14.5,314.9,105.9,45.01,-77.7,-85.3
1777812747.36215,1093750,58.3750197,26.5541187,30.4,11.8,312.2,108.6,53.26,-72.8,-79.5
1777812747.37805,4687500,58.3750197,26.5541187,30.4,11.2,311.6,109.2,47.82,-74.1,-80
1777812747.59398,976562,58.3750197,26.5541187,30.4,12.1,312.5,108.3,53.31,-72.5,-79.4
1777812747.72962,2070312,58.3750197,26.5541187,30.4,11.3,311.7,109.1,47.26,-76.2,-82.4
1777812747.84728,4804688,58.3750197,26.5541187,30.4,11.7,312.1,108.7,52.48,-74.5,-81
1777812747.9728,4414062,58.3750197,26.5541187,30.4,14.8,315.2,105.6,42,-81,-88.5
1777812748.00921,1054688,58.3750197,26.5541187,30.4,11.9,312.3,108.5,50.21,-73.2,-79.5
1777812748.06061,4453125,58.3750281,26.5541137,342.6,14.8,267.4,57.8,47.79,-79.1,-86.8
1777812748.07946,1054688,58.3750281,26.5541137,342.6,12.2,264.8,60.4,50.19,-73.9,-80.3
1777812748.89624,4414062,58.3750281,26.5541137,342.6,15.4,268,57.2,43.58,-79.5,-87.5
1777812748.93206,3945312,58.3750281,26.5541137,342.6,12.2,264.8,60.4,49.18,-74.8,-80.6
1777812750.95347,4335938,58.3750431,26.5540513,286.7,-90,106.7,106.7,45.69,-79.3,-85.9
1777812751.07935,3359375,58.3750461,26.5539926,275.5,12.7,198.2,352.8,47.37,-78,-81.1
1777812751.78509,4843750,58.3750461,26.5539926,275.5,-90,95.5,95.5,45.33,-80.2,-87.1
1777812752.12813,2265625,58.3750459,26.5539175,269.7,10.8,190.5,348.9,48.04,-78.6,-83.1
1777812754.07108,4140625,58.3750539,26.5537649,280.1,12.2,202.3,357.9,49.9,-73,-79.5
1777812754.14866,1132812,58.3750539,26.5537649,280.1,9,199.1,1.10000000000002,45.06,-79.3,-85.1
1777812754.69763,3710938,58.3750539,26.5537649,280.1,7.4,197.5,2.70000000000005,53.03,-79.4,-87
1777812754.69894,4062500,58.3750539,26.5537649,280.1,7.7,197.8,2.40000000000003,46.96,-77.6,-85
1777812754.75921,3125000,58.3750539,26.5537649,280.1,13.6,203.7,356.5,45.72,-77.4,-86.5
1777812755.00366,2109375,58.3750539,26.5537649,280.1,7.7,197.8,2.40000000000003,45.6,-78.2,-86.1
1777812756.47517,2421875,58.3750906,26.5536762,322.4,13.2,245.6,39.2,43.61,-78.8,-87.8
1777812756.50164,5000000,58.3750906,26.5536762,322.4,9.1,241.5,43.3,51.61,-76.2,-83.1
1777812756.61497,3085938,58.3750906,26.5536762,322.4,12.4,244.8,40,44.09,-80,-88.6
1777812757.46799,4023438,58.3751226,26.5536624,347.3,10.9,268.2,66.4,52.82,-79.8,-85.7
1777812757.47045,1015625,58.3751226,26.5536624,347.3,10.8,268.1,66.5,45.21,-79.2,-85.1
1777812757.54716,4179688,58.3751226,26.5536624,347.3,12.7,270,64.6,50.36,-77,-86.1
1777812758.55751,1875000,58.3751509,26.5536622,359.7,9.5,279.2,80.2,49.19,-71.9,-78.8
1777812759.10265,898438,58.3751677,26.5536616,359,8.8,277.8,80.2,49.25,-77.6,-84.1
1777812759.27635,1054688,58.3751677,26.5536616,359,12.9,281.9,76.1,51.03,-72.3,-81.8
1777812759.38283,3125000,58.3751677,26.5536616,359,7.3,276.3,81.7,49.53,-73.9,-80.8
1777812759.39798,1015625,58.3751677,26.5536616,359,12.8,281.8,76.2,51.28,-72.4,-81.8
1777812759.44701,3085938,58.3751677,26.5536616,359,7.7,276.7,81.3,50.08,-74.5,-81.6
1777812759.49917,1093750,58.3751677,26.5536616,359,12.8,281.8,76.2,47.2,-75,-84.3
1777812759.53905,4726562,58.3751677,26.5536616,359,6.5,275.5,82.5,51.52,-73.8,-80.9
1777812759.56532,2773438,58.3751677,26.5536616,359,11.7,280.7,77.3,51.77,-69.9,-78.4
1777812759.61456,1054688,58.3751677,26.5536616,359,3.7,272.7,85.3,50.1,-73.8,-80.8
1777812759.68904,1289062,58.3751677,26.5536616,359,11.3,280.3,77.7,53.35,-72.9,-82.5
1777812759.72826,1093750,58.3751677,26.5536616,359,5.8,274.8,83.2,50.82,-74.1,-82
1777812759.93293,4765625,58.3751677,26.5536616,359,10.8,279.8,78.2,51.12,-70.3,-79.5
1777812760.02155,1132812,58.3751677,26.5536616,359,5.6,274.6,83.4,57.16,-73.8,-81.4
1777812760.02287,3671875,58.3751677,26.5536616,359,5.5,274.5,83.5,50.66,-73.7,-81.8
1777812760.07461,1289062,58.3751792,26.5536569,347.6,10.7,268.3,66.9,50.2,-73.1,-83.5
1777812760.31303,1015625,58.3751792,26.5536569,347.6,4.8,262.4,72.8,51.21,-71.5,-80.8
1777812760.34094,2148438,58.3751792,26.5536569,347.6,13.2,270.8,64.4,50.25,-76.1,-87.1
1777812760.35526,859375,58.3751792,26.5536569,347.6,7.1,264.7,70.5,45.82,-77.4,-85.6
1777812760.43069,4101562,58.3751792,26.5536569,347.6,12.7,270.3,64.9,49.78,-74.6,-85.5
1777812760.46731,1210938,58.3751792,26.5536569,347.6,5.6,263.2,72,50.48,-73.9,-82.3
1777812760.51794,3164062,58.3751792,26.5536569,347.6,12.8,270.4,64.8,49.05,-75,-86
1777812760.53241,1054688,58.3751792,26.5536569,347.6,5.4,263,72.2000000000001,54.02,-73.3,-81.6
1777812760.5455,1250000,58.3751792,26.5536569,347.6,12.5,270.1,65.1,50.81,-73.1,-84.3
1777812760.67525,976562,58.3751792,26.5536569,347.6,5.4,263,72.2000000000001,51.17,-73,-81.5
1777812760.71138,4492188,58.3751792,26.5536569,347.6,13.9,271.5,63.7,50.54,-73.5,-84.4
1777812760.73539,1015625,58.3751792,26.5536569,347.6,5.7,263.3,71.9,51.39,-73,-81.7
1777812760.86638,1289062,58.3751792,26.5536569,347.6,14,271.6,63.6,46.61,-76.8,-87.1
1777812760.90199,898438,58.3751792,26.5536569,347.6,6.5,264.1,71.1,51.21,-73.5,-82.1
1777812761.2323,3007812,58.3751944,26.5536594,5.1,12.2,287.3,82.9,49.91,-73.7,-82.6
1777812761.27163,1015625,58.3751944,26.5536594,5.1,5.5,280.6,89.6,55.4,-73.6,-81.5
1777812761.32348,1093750,58.3751944,26.5536594,5.1,6.4,281.5,88.7,48.62,-75.9,-83.7
1777812761.33591,4843750,58.3751944,26.5536594,5.1,11.6,286.7,83.5,49.3,-74.2,-85
1777812761.4276,976562,58.3751944,26.5536594,5.1,5.8,280.9,89.3,49.92,-73.3,-80.7
1777812761.60594,1132812,58.3751944,26.5536594,5.1,6,281.1,89.1,44.36,-76.2,-82.6
1777812761.61783,976562,58.3751944,26.5536594,5.1,6.4,281.5,88.7,51.33,-72.6,-79.4
1777812761.64079,2617188,58.3751944,26.5536594,5.1,14.6,289.7,80.5,46.2,-77.7,-87.7
1777812761.74224,1406250,58.3751944,26.5536594,5.1,7.2,282.3,87.9,49.42,-73.4,-79.5
1777812761.77245,4140625,58.3751944,26.5536594,5.1,14.6,289.7,80.5,51,-76.1,-85.8
1777812761.79669,3437500,58.3751944,26.5536594,5.1,7.7,282.8,87.4,48.64,-74.3,-80.3
1777812761.98499,5000000,58.3751944,26.5536594,5.1,16,291.1,79.1,49.7,-76.1,-85.5
1777812762.14894,1914062,58.3752162,26.5536813,27.7,9.3,307,108.4,51.27,-75.6,-80.7
1777812762.23712,2187500,58.3752162,26.5536813,27.7,-90,207.7,207.7,48.64,-78.4,-87.4
1777812762.26272,1484375,58.3752162,26.5536813,27.7,9.1,306.8,108.6,51.43,-74.3,-79.4
1777812762.32854,2460938,58.3752162,26.5536813,27.7,9.9,307.6,107.8,56.59,-75.7,-82.4
1777812762.36406,4179688,58.3752162,26.5536813,27.7,8.9,306.6,108.8,48.24,-74.2,-80.8
1777812762.48424,4140625,58.3752162,26.5536813,27.7,-90,207.7,207.7,45.5,-77.5,-86.3
1777812762.61277,2968750,58.3752162,26.5536813,27.7,9.1,306.8,108.6,49.94,-75.9,-81
1777812762.70422,859375,58.3752162,26.5536813,27.7,-90,207.7,207.7,46.9,-78.3,-86.4
1777812762.79473,1132812,58.3752162,26.5536813,27.7,9.7,307.4,108,45.97,-77.2,-81.9
1777812762.82026,4804688,58.3752162,26.5536813,27.7,8.2,305.9,109.5,52.58,-72.9,-78.8
1777812762.85604,2148438,58.3752162,26.5536813,27.7,8.8,306.5,108.9,47.35,-76.4,-81.2
1777812764.313,3203125,58.3752657,26.5537621,39.7,-90,219.7,219.7,45.07,-78.5,-86.4
1777812764.3145,1992188,58.3752657,26.5537621,39.7,12.1,321.8,117.6,47.76,-73.7,-78.3
1777812764.32463,2343750,58.3752657,26.5537621,39.7,-90,219.7,219.7,42.94,-79.7,-88.2
1777812764.44511,4062500,58.3752657,26.5537621,39.7,12.9,322.6,116.8,50.33,-75.8,-79.5
1777812764.52096,3515625,58.3752657,26.5537621,39.7,-90,219.7,219.7,46.56,-79.7,-87.9
1777812765.03494,2109375,58.3752945,26.553793,29.3,12.8,312.1,106.5,46.56,-77.4,-81.1
1777812765.12557,5000000,58.3752945,26.553793,29.3,-90,209.3,209.3,45.58,-80.6,-88.5
1777812765.15088,4960938,58.3752945,26.553793,29.3,11.3,310.6,108,50.61,-76.1,-79.6
1777812765.68581,4570312,58.3752945,26.553793,29.3,13.7,313,105.6,56.72,-76.4,-80.2
1777812765.69938,4960938,58.3752945,26.553793,29.3,12.5,311.8,106.8,49.09,-73.7,-78.5
1777812766.11823,1875000,58.3753251,26.5538079,14.4,13.1,297.5,91.3,46.77,-79.6,-83.3
1777812766.19318,4726562,58.3753251,26.5538079,14.4,-90,194.4,194.4,42.14,-80.7,-87.5
1777812766.23,4062500,58.3753251,26.5538079,14.4,13.1,297.5,91.3,49.39,-75.8,-79.7
1777812767.19557,3398438,58.3753522,26.5538041,355.8,-90,175.8,175.8,48.12,-79.6,-87.2
1777812767.19784,1992188,58.3753522,26.5538041,355.8,12,277.8,73.8,47.85,-73.9,-78.7
1777812767.41079,4843750,58.3753522,26.5538041,355.8,-90,175.8,175.8,42.61,-80.9,-88.5
1777812767.75641,937500,58.3753522,26.5538041,355.8,12.6,278.4,73.2,48.46,-78.8,-83
1777812768.21188,2773438,58.3753733,26.5537825,331.7,10.7,252.4,51,51.93,-72.7,-78.1
1777812768.98554,4843750,58.3753733,26.5537825,331.7,-90,151.7,151.7,44.88,-80.9,-88.5
1777812768.99815,1015625,58.3753733,26.5537825,331.7,11,252.7,50.7,46.88,-78.1,-82.7
1777812769.07393,4726562,58.3753843,26.5537423,297.8,-90,117.8,117.8,44.95,-80,-86.6
1777812769.11061,2500000,58.3753843,26.5537423,297.8,9.4,217.2,18.4,48.94,-74.4,-78.7
1777812769.18868,1054688,58.3753843,26.5537423,297.8,9.4,217.2,18.4,54.34,-73.7,-78.1
1777812769.32482,1054688,58.3753843,26.5537423,297.8,10,217.8,17.8,48.98,-73.7,-78.2
1777812770.0565,2773438,58.3753821,26.5536925,265.1,9.9,185,345.2,44.12,-78.9,-85.7
1777812770.06852,976562,58.3753821,26.5536925,265.1,8.3,183.4,346.8,50.29,-73.3,-80.7
1777812770.42078,4296875,58.3753821,26.5536925,265.1,-90,85.1,85.1,47.92,-78.3,-87.9
1777812770.44478,937500,58.3753821,26.5536925,265.1,7.7,182.8,347.4,50.27,-72.9,-80.8
1777812770.64248,1093750,58.3753821,26.5536925,265.1,7.8,182.9,347.3,46.52,-78.8,-85.9
1777812770.65738,937500,58.3753821,26.5536925,265.1,6.1,181.2,349,50.78,-72.6,-80.7
1777812771.88318,1015625,58.3753696,26.5536498,240.8,5.3,156.1,325.5,45.6,-77.1,-86
1777812771.96051,4921875,58.3753696,26.5536498,240.8,-90,60.8,60.8,45.54,-80,-90
1777812771.99896,937500,58.3753696,26.5536498,240.8,4.9,155.7,325.9,51.35,-72.5,-81.6
1777812772.03694,976562,58.3753545,26.553628,217.1,3.8,130.9,303.3,57.77,-71.3,-80.9
1777812772.06102,898438,58.3753545,26.553628,217.1,5.2,132.3,301.9,51.48,-71.7,-81.9
1777812772.94125,1093750,58.3753545,26.553628,217.1,7.1,134.2,300,44.99,-77.2,-85.7
1777812772.94438,976562,58.3753545,26.553628,217.1,4.5,131.6,302.6,50,-76.4,-83.6
1777812772.95545,937500,58.3753545,26.553628,217.1,3.3,130.4,303.8,56.54,-71.8,-79.8
1777812772.96691,976562,58.3753545,26.553628,217.1,4.5,131.6,302.6,51.29,-72.7,-80.6
1777812772.96954,3554688,58.3753545,26.553628,217.1,-90,37.1,37.1,45.43,-80.2,-89.6
1777812772.9708,1875000,58.3753545,26.553628,217.1,4.4,131.5,302.7,50.71,-71.8,-80.2
1777812773.29881,4218750,58.3753398,26.5536264,183.2,-90,3.19999999999999,3.19999999999999,44.41,-79.1,-89.7
1777812773.30847,1015625,58.3753398,26.5536264,183.2,2.1,95.3,271.1,50.56,-72.8,-80.8
1777812773.76983,4492188,58.3753398,26.5536264,183.2,-90,3.19999999999999,3.19999999999999,45.09,-79.9,-90.6
1777812773.79452,1015625,58.3753398,26.5536264,183.2,2.9,96.1,270.3,52.51,-72.6,-80.9
1777812774.01021,4648438,58.3753398,26.5536264,183.2,-90,3.19999999999999,3.19999999999999,44.49,-78.8,-86.9
1777812774.02167,937500,58.3753398,26.5536264,183.2,1.9,95.1,271.3,50.82,-72.5,-80.4
1777812774.10117,3320312,58.3753271,26.5536501,135.8,-90,315.8,315.8,49.05,-78.9,-88.9
1777812774.14864,1093750,58.3753271,26.5536501,135.8,3.5,49.3,222.3,50.29,-73.9,-81.8
1777812774.38685,1601562,58.3753271,26.5536501,135.8,4.6,50.4,221.2,57.61,-74.9,-82.8
1777812774.38943,1054688,58.3753271,26.5536501,135.8,4.5,50.3,221.3,50.42,-74.2,-82
1777812774.75779,2695312,58.3753271,26.5536501,135.8,-90,315.8,315.8,44.79,-79.3,-88.3
1777812774.77121,976562,58.3753271,26.5536501,135.8,3.7,49.5,222.1,48.15,-77.4,-84
1777812774.83559,4257812,58.3753271,26.5536501,135.8,16.9,62.7,208.9,44.01,-78.8,-87.1
1777812774.83707,4257812,58.3753271,26.5536501,135.8,-90,315.8,315.8,45.79,-78.7,-87.8
1777812774.87319,1328125,58.3753271,26.5536501,135.8,3.4,49.2,222.4,50.92,-74.1,-79.9
1777812774.93569,3281250,58.3753271,26.5536501,135.8,-90,315.8,315.8,46.85,-78.9,-88.2
1777812774.9488,1640625,58.3753271,26.5536501,135.8,4.2,50,221.6,50.54,-73.9,-79.6
1777812775.82946,1171875,58.3753225,26.5536998,99.9,8.7,18.6,181.2,45.37,-79,-84.3
1777812775.84462,5000000,58.3753225,26.5536998,99.9,6,15.9,183.9,52.27,-74.2,-80.2
1777812776.01896,1054688,58.3753225,26.5536998,99.9,8.7,18.6,181.2,46.14,-76.8,-81.8
1777812776.68803,5000000,58.3753292,26.5537622,78.5,11.9,0.4,156.6,51.44,-75.2,-79.6
1777812777.02906,3125000,58.3753292,26.5537622,78.5,11.3,359.8,157.2,45.34,-77.3,-80
1777812778.89939,4453125,58.3753533,26.5538473,55.5,16.6,342.1,128.9,44.16,-80,-79.8
1777812779.43563,2109375,58.3753641,26.5538585,28.7,8.6,307.3,110.1,46.25,-76.5,-79.4
1777812779.53581,4375000,58.3753641,26.5538585,28.7,-90,208.7,208.7,42.76,-81,-88.6
1777812779.5612,4843750,58.3753641,26.5538585,28.7,6.4,305.1,112.3,50.66,-74.4,-78.4
1777812780.54015,976562,58.3753733,26.5538482,329.6,8.5,248.1,51.1,45.55,-77.5,-82
1777812780.60418,4609375,58.3753733,26.5538482,329.6,-90,149.6,149.6,44.86,-79.9,-87.2
1777812780.64161,1015625,58.3753733,26.5538482,329.6,6.3,245.9,53.3,52.74,-74.2,-77.7
1777812780.70701,3398438,58.3753733,26.5538482,329.6,-90,149.6,149.6,43.81,-79.9,-87.5
1777812780.91685,3710938,58.3753733,26.5538482,329.6,10.3,249.9,49.3,50.43,-73.4,-76.8
